User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000630,P332039,F,18-25,15,A,2,0,11,4.0,2.0,19054
1000958,P714657,M,55+,6,B,0,1,6,,16.0,14273
1000081,P498706,F,55+,6,B,3,0,6,,,17358
1000488,P342194,M,0-17,19,C,4+,0,1,,1.0,1757
1000972,P952627,F,46-50,14,B,0,1,7,,,13781
1000313,P793565,F,46-50,4,B,0,0,20,,,18327
1000023,P242241,M,26-35,5,B,4+,0,12,8.0,,17629
1000324,P255519,F,51-55,5,A,2,0,2,9.0,13.0,7014
1000832,P843519,F,55+,16,C,4+,1,20,,,7754
1000023,P438174,F,26-35,11,B,2,1,17,3.0,20.0,5091
1000434,P859396,M,18-25,0,C,2,1,5,7.0,13.0,9040
1000956,P677016,M,51-55,6,C,2,1,7,,9.0,9076
1000433,P855298,F,0-17,16,A,2,0,15,3.0,,5267
1000672,P619587,F,18-25,20,A,0,0,6,1.0,17.0,5761
1000644,P217924,M,46-50,0,B,2,0,4,7.0,,18858
1000663,P756652,F,46-50,20,B,2,0,8,,,8751
1000916,P991097,M,0-17,1,C,4+,0,11,13.0,1.0,16794
1000070,P115393,M,46-50,9,C,0,0,11,7.0,,3367
1000756,P110532,F,36-45,3,A,3,0,6,,5.0,18728
1000137,P105867,M,26-35,7,A,0,1,13,,10.0,10905
1000480,P293315,F,18-25,3,B,1,1,12,10.0,,10143
1000945,P965451,F,46-50,4,C,4+,0,14,11.0,2.0,15779
1000997,P944725,M,51-55,4,B,1,1,5,,,8351
1000776,P106037,F,51-55,5,A,1,1,20,,,592
1000897,P305591,M,26-35,4,A,2,1,19,,,15636
1000445,P160010,M,18-25,5,B,1,1,4,13.0,11.0,18547
1000485,P138134,M,55+,9,B,4+,1,17,18.0,2.0,12208
1000376,P761996,M,51-55,2,B,2,0,9,,10.0,17625
1000555,P564281,F,55+,4,A,3,1,8,,14.0,13346
1000321,P482005,F,26-35,14,C,4+,0,1,14.0,13.0,5759
1000191,P610543,F,0-17,11,B,4+,0,10,,,13584
1000878,P841553,M,0-17,8,A,2,0,1,7.0,,605
1000135,P243311,M,18-25,8,B,1,0,16,,,3321
1000288,P837758,M,26-35,18,B,2,1,1,2.0,20.0,10163
1000533,P805209,M,51-55,16,A,0,0,17,15.0,,19559
1000722,P454634,F,55+,13,C,1,0,16,2.0,,8683
1000990,P100957,M,36-45,10,B,2,0,6,13.0,,16865
1000704,P981641,F,0-17,17,C,3,0,2,11.0,,19434
1000417,P255122,M,26-35,8,A,2,0,17,,19.0,9571
1000780,P897890,M,26-35,2,A,2,0,10,14.0,,11574
1000424,P282107,M,26-35,16,C,2,0,12,4.0,,12109
1000437,P611350,M,26-35,16,B,0,0,7,7.0,11.0,8423
1000274,P306938,F,51-55,10,A,0,1,13,,9.0,5302
1000699,P405370,F,18-25,19,C,3,1,5,1.0,,18030
1000038,P402577,F,18-25,20,B,2,0,9,,,16124
1000374,P591897,M,46-50,19,C,0,1,8,10.0,12.0,14783
1000616,P999122,M,0-17,15,A,3,1,18,8.0,5.0,5776
1000726,P439741,F,46-50,1,C,2,0,2,17.0,,19791
1000143,P757789,F,18-25,17,B,1,1,14,1.0,,11963
1000947,P645734,F,26-35,16,A,1,0,8,,,10578
1000599,P484502,F,46-50,5,B,0,0,16,,19.0,9775
1000975,P526678,M,36-45,20,B,1,1,10,,5.0,18318
1000728,P734241,F,51-55,5,A,0,0,14,,5.0,19858
1000194,P903501,F,55+,9,C,4+,1,18,,,17724
1000526,P194320,F,26-35,4,C,2,0,8,8.0,7.0,14762
1000385,P455321,F,55+,7,C,3,1,10,18.0,,18192
1000499,P941842,F,0-17,1,C,2,0,2,,7.0,9281
1000991,P226152,F,18-25,8,A,1,1,7,,,14326
1000253,P782639,F,51-55,8,A,4+,1,11,1.0,,10240
1000930,P227822,M,0-17,3,B,4+,0,17,17.0,8.0,7547
1000134,P836859,M,26-35,16,C,0,1,2,,7.0,5371
1000857,P320287,F,51-55,15,A,0,0,14,13.0,,18846
1000880,P502918,M,26-35,18,B,3,1,2,,,19879
1000442,P382000,F,55+,10,C,1,0,13,,18.0,8090
1000881,P601656,F,26-35,1,C,2,0,5,19.0,5.0,16276
1000262,P605511,F,26-35,4,A,4+,0,3,,4.0,15502
1000965,P701682,M,51-55,6,B,4+,1,1,11.0,,17054
1000620,P713717,F,18-25,8,B,0,0,11,20.0,,12776
1000085,P518267,F,36-45,1,C,1,1,12,,17.0,6601
1000256,P567408,M,0-17,7,A,1,0,7,,8.0,19643
1000620,P285387,M,0-17,5,C,2,0,19,,,12041
1000057,P657011,F,55+,8,C,2,0,18,4.0,2.0,7113
1000632,P999730,F,36-45,13,A,3,0,10,19.0,4.0,7214
1000070,P955616,F,26-35,7,A,2,1,10,,,9256
1000401,P481644,F,0-17,18,A,3,0,2,7.0,8.0,9169
1000977,P668741,F,26-35,19,B,2,0,7,,11.0,1189
1000510,P193200,M,26-35,10,A,2,1,17,,1.0,17219
1000870,P263569,M,36-45,10,A,4+,0,4,12.0,3.0,918
1000021,P708331,M,26-35,5,B,0,0,9,5.0,6.0,19722
1000778,P768148,F,0-17,11,C,0,1,16,,14.0,6256
1000758,P716760,M,55+,18,C,3,1,17,,,3768
1000533,P627140,F,18-25,3,A,3,0,18,8.0,14.0,4436
1000975,P536413,F,18-25,10,A,4+,0,14,14.0,14.0,13371
1000639,P170043,M,0-17,7,B,1,1,4,20.0,,19619
1000084,P899618,M,0-17,14,A,0,0,16,17.0,14.0,2970
1000425,P587489,M,55+,14,C,3,1,12,,7.0,11072
1000120,P269361,M,51-55,8,B,2,0,16,9.0,,11028
1000326,P645608,M,55+,3,B,3,0,10,,4.0,13533
1000678,P643878,F,36-45,15,C,3,1,17,,,15462
1000417,P235021,M,0-17,6,A,3,1,10,,,17604
1000805,P818585,F,51-55,16,B,2,0,17,9.0,13.0,5904
1000518,P487153,M,46-50,2,A,0,1,17,2.0,5.0,5951
1000133,P933398,F,55+,16,A,2,1,9,7.0,,18189
1000298,P703428,F,51-55,8,A,4+,1,19,,,3395
1000540,P438869,M,0-17,19,C,3,1,4,5.0,7.0,9257
1000651,P415607,M,46-50,9,A,4+,1,11,11.0,20.0,8875
1000523,P479120,M,36-45,4,A,0,0,3,17.0,,10299
1000649,P439992,F,55+,15,C,3,1,6,13.0,17.0,1783
1000697,P880007,F,51-55,20,C,2,1,9,1.0,9.0,18711
1000728,P634038,M,51-55,19,A,4+,1,4,,,2838
1000604,P983341,M,51-55,15,C,4+,0,17,,18.0,13836
1000934,P258340,M,0-17,20,C,1,0,10,10.0,,12089
1000344,P984056,M,51-55,6,C,1,0,1,18.0,,6661
1000898,P302796,F,36-45,6,B,1,1,10,7.0,,2042
1000617,P589029,F,18-25,6,A,2,1,5,,18.0,18939
1000321,P535814,M,0-17,10,C,4+,1,11,,,5383
1000337,P151021,F,26-35,1,B,0,0,19,7.0,7.0,19130
1000460,P119560,F,0-17,19,B,2,0,8,6.0,,3852
1000210,P895392,M,51-55,16,A,3,1,19,14.0,,7654
1000198,P389314,F,18-25,6,C,4+,0,1,,5.0,11702
1000567,P641849,M,51-55,11,A,2,0,5,,8.0,17355
1000512,P412303,F,18-25,6,B,2,0,19,1.0,,1680
1000052,P326035,F,55+,19,C,1,1,18,,5.0,6591
1000707,P485835,F,51-55,6,A,1,1,12,,,12270
1000928,P653282,M,46-50,10,C,3,0,9,3.0,,13236
1000426,P453843,F,18-25,15,A,3,0,8,,14.0,6814
1000517,P929647,M,18-25,15,A,4+,0,17,,,9938
1000443,P310105,F,18-25,5,A,3,1,10,14.0,12.0,3618
1000182,P103472,F,46-50,16,C,3,1,19,12.0,,18798
1000222,P767816,M,36-45,18,A,4+,1,11,,12.0,1712
1000236,P604891,F,18-25,2,A,2,0,12,17.0,20.0,16835
1000103,P928296,F,0-17,5,C,2,1,16,,,16212
1000494,P280291,F,0-17,14,B,4+,0,1,,2.0,614
1000451,P714885,F,26-35,18,A,2,0,1,,,15561
1000822,P668141,M,55+,9,A,2,1,13,,,2036
1000803,P318525,M,0-17,3,C,4+,1,9,2.0,,19986
1000261,P194296,M,55+,15,A,3,0,11,,,11280
1000542,P288853,F,36-45,14,A,4+,0,6,8.0,,14775
1000134,P257998,M,46-50,18,C,1,1,18,9.0,,5889
1000897,P364602,M,18-25,12,B,3,1,14,,,17732
1000557,P396605,M,55+,13,B,4+,1,8,18.0,9.0,1084
1000164,P181091,M,46-50,18,A,0,0,20,,,4912
1000693,P397381,F,55+,6,C,4+,1,2,16.0,20.0,9274
1000573,P479954,F,46-50,5,C,4+,0,4,1.0,16.0,612
1000313,P934239,M,46-50,8,C,1,1,10,,,4152
1000148,P136287,M,51-55,16,A,2,0,9,18.0,9.0,14620
1000017,P370144,F,51-55,8,A,3,1,19,,1.0,12685
1000169,P386431,F,46-50,15,B,3,0,1,11.0,,2270
1000448,P502860,F,51-55,10,A,3,1,3,,,13008
1000561,P288554,M,55+,16,C,4+,1,10,15.0,,2998
1000778,P664873,F,36-45,19,A,4+,1,16,,,16313
1000489,P779159,F,36-45,5,A,2,1,2,9.0,19.0,9587
1000629,P579446,F,18-25,9,A,3,1,6,18.0,,9845
1000735,P217010,M,51-55,12,A,3,1,20,3.0,,8468
1000173,P851789,M,51-55,8,A,0,1,14,,,13642
1000441,P536890,F,18-25,15,B,2,1,12,,7.0,19853
1000047,P944521,F,46-50,4,B,0,0,7,,13.0,7744
1000807,P838104,F,51-55,18,A,0,1,3,,11.0,5230
1000218,P100201,M,36-45,13,B,1,0,14,12.0,11.0,3972
1000119,P445608,F,26-35,6,C,0,1,20,15.0,6.0,8939
1000482,P664163,M,36-45,0,A,3,1,6,14.0,1.0,5944
1000603,P845406,F,18-25,3,B,0,1,4,9.0,14.0,8524
1000097,P299257,F,46-50,19,A,2,1,2,3.0,,6176
1000630,P654844,F,0-17,0,B,1,0,7,,,2064
1000595,P544325,F,0-17,19,B,2,0,13,16.0,18.0,4066
1000549,P574346,M,0-17,12,C,1,1,18,,6.0,12617
1000232,P265699,F,26-35,14,B,4+,0,15,3.0,,17976
1000418,P353643,F,0-17,7,C,1,1,13,,3.0,2573
1000926,P129317,M,26-35,16,B,1,0,17,,,10814
1000208,P882189,F,26-35,10,B,2,1,16,,7.0,10111
1000856,P238431,M,26-35,20,A,4+,0,14,,5.0,9586
1000333,P984293,F,46-50,20,A,0,0,14,,,15899
1000793,P212246,M,46-50,8,B,1,1,3,,13.0,6748
1000113,P799961,M,36-45,18,B,0,0,9,,,5631
1000028,P323811,M,0-17,2,B,1,1,13,17.0,5.0,18345
1000399,P995800,F,18-25,3,C,2,0,19,,,3174
1000487,P151824,M,55+,19,B,1,1,1,11.0,,5897
1000793,P292710,M,18-25,0,B,2,1,10,15.0,,4088
1000431,P671569,F,51-55,16,C,1,1,17,,10.0,6089
1000959,P299648,M,46-50,8,B,3,1,8,8.0,5.0,17365
1000873,P239570,F,18-25,16,A,1,1,11,20.0,,13206
1000386,P690515,F,46-50,1,C,3,0,14,,17.0,12137
1000626,P908400,M,26-35,19,A,0,1,6,,10.0,15788
1000732,P127530,F,0-17,6,B,3,0,11,16.0,,7404
1000888,P757426,F,18-25,12,C,0,0,14,15.0,13.0,8244
1000393,P955014,M,18-25,9,B,1,1,6,5.0,,3600
1000673,P583679,M,36-45,15,C,2,0,6,19.0,,8324
1000527,P343688,F,0-17,8,A,0,1,20,,13.0,3474
1000070,P188060,F,36-45,5,B,3,1,19,,18.0,17110
1000267,P823196,M,46-50,9,B,4+,0,4,,,12495
1000105,P613248,M,0-17,13,A,1,0,6,,3.0,10857
1000500,P105283,M,46-50,4,B,2,0,17,,,9143
1000358,P806456,M,36-45,7,A,1,0,2,,9.0,14291
1000867,P767931,F,36-45,20,B,2,1,13,20.0,,16111
1000035,P630603,M,51-55,2,A,2,0,1,,,5591
1000146,P639628,F,51-55,8,A,4+,1,20,,17.0,19235
1000425,P381353,F,36-45,12,A,2,1,19,,,19525
1000576,P216749,M,36-45,7,B,3,0,2,,,6259
1000346,P108223,F,36-45,9,C,0,0,16,9.0,,19928
1000759,P716464,M,51-55,1,B,3,1,1,,17.0,17239
1000133,P546911,M,0-17,7,A,4+,0,12,9.0,,4713
1000145,P178289,F,26-35,18,B,4+,0,17,14.0,,5784
1000648,P855905,F,46-50,7,A,0,0,1,9.0,,1108
1000558,P286597,F,26-35,11,B,2,1,5,,,17177
1000839,P541206,F,36-45,19,B,2,0,10,,12.0,5510
1000629,P364941,F,55+,12,C,2,0,3,14.0,,12704
1000186,P478857,M,0-17,10,B,4+,1,11,,2.0,10753
1000025,P998526,F,55+,14,C,1,1,13,17.0,10.0,10985
1000718,P919295,M,0-17,6,C,0,0,17,10.0,9.0,4200
1000218,P745189,M,46-50,4,A,4+,1,4,3.0,13.0,18031
1000248,P535272,F,18-25,13,C,0,1,17,,,6163
1000711,P431688,F,26-35,13,B,4+,1,2,,10.0,9228
1000119,P914205,F,51-55,0,A,2,0,9,5.0,,11905
1000768,P342405,M,55+,4,B,4+,0,7,5.0,2.0,7893
1000755,P690643,F,51-55,13,B,0,1,17,19.0,15.0,11824
1000051,P998496,F,36-45,5,A,3,1,20,4.0,11.0,16814
1000562,P529913,M,51-55,17,B,0,1,10,,,2751
1000725,P397893,F,51-55,6,C,0,1,10,6.0,,17466
1000764,P685843,F,36-45,4,A,3,1,18,18.0,,11279
1000505,P121338,F,51-55,8,B,1,1,2,,,2374
1000254,P175180,F,51-55,17,C,3,1,15,,17.0,12490
1000468,P264317,M,46-50,16,C,0,0,10,,,12754
1000140,P978988,M,36-45,4,C,4+,1,19,3.0,,1912
1000815,P142894,F,55+,16,B,0,0,14,3.0,19.0,17635
1000141,P235049,M,18-25,14,A,2,0,17,9.0,,1875
1000840,P824333,M,18-25,17,A,3,0,9,10.0,,7435
1000121,P562454,M,26-35,1,B,2,0,18,15.0,3.0,7129
1000637,P849609,M,46-50,12,C,2,1,13,13.0,17.0,5392
1000945,P871492,F,18-25,12,A,2,1,8,,,7172
1000579,P986318,F,55+,15,C,0,1,13,6.0,,4794
1000995,P947443,M,26-35,0,C,2,0,9,,8.0,13673
1000021,P776035,F,0-17,13,B,1,0,7,15.0,,7697
1000656,P279299,M,0-17,9,A,4+,1,12,,16.0,13334
1000670,P120590,F,36-45,10,C,4+,1,2,14.0,15.0,13347
1000443,P803440,F,46-50,0,C,2,0,15,,13.0,2640
1000563,P904946,M,46-50,5,C,2,0,1,,,13375
1000950,P661197,F,0-17,16,C,1,0,18,12.0,11.0,9524
1000633,P117578,F,46-50,0,A,4+,1,14,,3.0,13789
1000341,P419917,F,26-35,12,B,4+,0,7,,,15852
1000562,P969691,M,51-55,18,A,3,1,5,7.0,,11533
1000570,P319470,F,18-25,17,A,2,1,4,11.0,,16283
1000179,P766726,M,46-50,15,C,2,0,19,10.0,8.0,7071
1000270,P499128,F,36-45,11,C,4+,1,8,,20.0,8339
1000690,P257235,M,46-50,2,C,4+,0,11,12.0,16.0,18865
1000357,P474582,F,0-17,3,C,2,1,6,15.0,6.0,2252
1000045,P230475,F,46-50,17,C,3,0,6,,13.0,18753
1000347,P553266,M,0-17,14,C,0,0,18,,,9229
1000735,P950957,M,26-35,11,A,2,1,2,,5.0,12526
1000438,P608666,M,18-25,18,C,0,0,8,,8.0,12483
1000064,P242662,F,51-55,3,C,0,1,19,,3.0,6566
1000430,P516946,F,18-25,19,A,3,1,7,,9.0,7761
1000164,P135861,F,0-17,12,A,4+,0,4,4.0,20.0,6956
1000760,P984805,F,51-55,8,B,4+,0,4,,,13422
1000317,P590339,M,26-35,0,A,0,1,10,,18.0,18005
1000470,P305027,F,36-45,6,A,2,1,6,,17.0,18898
1000969,P456811,F,18-25,14,B,1,0,17,,20.0,9659
1000333,P862130,M,18-25,8,B,3,0,6,,,11520
1000081,P272507,F,18-25,20,B,2,0,15,10.0,15.0,19175
1000137,P200448,F,18-25,1,A,0,0,3,17.0,16.0,6084
1000062,P663601,F,55+,0,A,3,0,2,20.0,,19031
1000835,P468143,F,0-17,9,C,3,1,13,3.0,15.0,16325
1000854,P595552,M,18-25,15,B,0,0,9,12.0,,7414
1000172,P215175,F,51-55,12,C,4+,1,3,11.0,,16353
1000144,P653494,M,18-25,20,C,4+,0,16,,,16179
1000969,P695010,F,26-35,5,C,1,0,16,,,4210
1000443,P781193,M,55+,14,A,3,1,1,3.0,1.0,11384
1000358,P843135,F,0-17,0,C,0,0,1,13.0,17.0,1519
1000173,P368222,F,36-45,15,A,1,0,15,,,16375
1000134,P742380,F,18-25,0,A,3,1,6,,16.0,19063
1000500,P524560,M,0-17,16,C,1,1,3,18.0,1.0,5324
1000814,P518547,M,26-35,19,A,0,1,14,,11.0,12935
1000031,P666304,F,18-25,6,C,0,1,6,,11.0,6356
1000558,P795043,F,46-50,18,C,4+,1,9,,,16621
1000939,P505509,F,46-50,7,B,4+,1,17,,,11120
1000010,P339994,M,55+,16,A,0,0,8,12.0,15.0,4205
1000658,P953478,M,55+,7,C,2,0,18,18.0,15.0,12681
1000929,P956151,M,0-17,3,B,0,0,10,15.0,,9000
1000207,P741477,M,18-25,7,C,2,0,12,2.0,,17161
1000773,P806293,F,0-17,8,B,3,0,3,,,4768
1000557,P467275,F,18-25,10,C,1,1,3,,6.0,18393
1000853,P190981,F,0-17,20,B,3,0,18,2.0,,3370
1000487,P322832,M,0-17,7,A,4+,0,1,,19.0,19765
1000554,P481105,M,55+,2,B,4+,1,18,6.0,12.0,15789
1000394,P196975,F,46-50,15,C,0,0,8,15.0,20.0,15535
1000057,P399544,M,18-25,11,C,1,0,6,,,17168
1000765,P713500,M,46-50,20,B,1,0,1,14.0,,1594
1000310,P715898,M,26-35,4,B,0,0,11,,,879
1000613,P673703,F,51-55,19,A,4+,0,17,,,7327
1000578,P593266,F,18-25,8,C,3,0,14,8.0,,14595
1000395,P695363,F,46-50,4,B,4+,1,7,4.0,6.0,3211
1000934,P965795,M,46-50,12,B,4+,0,7,,,7912
1000136,P949871,F,0-17,12,B,2,0,6,20.0,,10178
1000824,P195068,F,0-17,1,A,4+,1,13,,19.0,18899
1000062,P459506,M,55+,16,C,3,0,3,4.0,,10561
1000181,P415915,M,51-55,6,A,3,1,16,4.0,,12896
1000830,P866653,F,55+,10,A,0,1,3,,2.0,5544
1000294,P998351,F,51-55,14,C,3,1,5,,5.0,15536
1000887,P203383,F,18-25,19,C,1,1,6,,12.0,8846
1000977,P206344,F,46-50,10,C,2,0,20,,9.0,16491
1000164,P202065,M,51-55,4,C,1,0,8,15.0,3.0,18849
1000428,P542585,M,0-17,14,A,4+,0,5,,19.0,19039
1000273,P748472,F,36-45,3,A,0,1,15,,,5912
1000292,P678351,F,55+,17,B,3,1,5,,,15650
1000799,P645627,M,36-45,2,B,3,1,18,6.0,,9121
1000327,P708620,F,36-45,13,A,0,1,2,,,3905
1000289,P260641,M,55+,7,A,1,0,1,,8.0,18871
1000420,P742070,M,46-50,8,C,1,0,16,5.0,6.0,8075
1000387,P280614,F,51-55,10,C,0,1,11,,,1316
1000315,P415900,F,18-25,16,B,3,1,2,,,671
1000382,P251312,F,36-45,12,B,3,0,20,,,7011
1000426,P564765,F,18-25,10,C,0,1,8,,16.0,19773
1000989,P635437,M,46-50,0,C,3,0,10,19.0,,13229
1000392,P423622,F,51-55,15,B,4+,1,13,,,13715
1000643,P594643,F,51-55,19,A,2,1,12,,10.0,14765
1000725,P931104,M,55+,20,B,1,1,14,8.0,,12378
1000119,P811037,F,46-50,17,C,1,1,15,17.0,4.0,537
1000137,P787958,F,26-35,0,C,1,0,6,,,7766
1000372,P309963,M,26-35,8,A,2,1,14,8.0,,3504
1000639,P936504,F,18-25,2,A,3,0,17,4.0,,4685
1000668,P546355,M,46-50,1,B,0,0,20,7.0,,18519
1000241,P544465,F,55+,5,B,4+,1,6,,,12674
1000959,P635926,F,51-55,15,A,2,0,11,,,10625
1000918,P329263,F,46-50,19,A,1,1,18,,16.0,7460
1000627,P633505,F,51-55,11,C,4+,0,15,1.0,4.0,4384
1000019,P128809,M,51-55,8,A,4+,1,9,1.0,,8544
1000827,P762456,F,26-35,9,C,0,1,2,16.0,13.0,17476
1000385,P253348,M,46-50,10,A,4+,0,11,18.0,,5781
1000841,P798041,M,46-50,4,C,3,1,10,3.0,9.0,1880
1000703,P415444,F,0-17,13,A,0,1,19,,8.0,18364
1000975,P250365,M,55+,6,C,3,0,9,,,1092
1000098,P922027,M,18-25,17,A,1,0,2,1.0,8.0,18828
1000305,P127157,M,36-45,20,B,2,1,5,19.0,,15733
1000563,P865421,M,46-50,14,A,0,1,17,6.0,16.0,7230
1000133,P444869,M,51-55,4,B,1,0,16,,,14686
1000523,P873852,M,36-45,7,A,2,1,6,,,6470
1000817,P770560,M,55+,9,A,4+,0,11,13.0,11.0,13834
1000729,P469558,M,46-50,2,A,3,1,14,9.0,,16169
1000811,P219256,M,36-45,20,B,4+,0,16,17.0,15.0,8776
1000836,P807955,M,26-35,3,A,4+,1,1,11.0,,2818
1000402,P589185,M,18-25,15,A,2,0,18,,,7694
1000201,P481716,F,51-55,0,C,3,1,20,,,10822
1000020,P930731,M,26-35,18,B,3,0,19,,,8136
1000220,P166149,M,18-25,15,C,0,1,12,,,8782
1000454,P295273,M,46-50,19,A,2,0,19,17.0,,19573
1000586,P486705,F,18-25,8,C,4+,1,1,,,10105
1000940,P611438,F,36-45,17,B,3,0,14,5.0,4.0,15341
1000855,P656693,F,0-17,19,B,0,1,7,,13.0,14499
1000117,P261881,M,55+,17,B,2,0,8,18.0,10.0,9103
1000727,P433663,M,36-45,17,C,1,1,3,7.0,,19378
1000231,P870046,M,51-55,10,A,1,0,17,20.0,,2346
1000197,P428875,F,46-50,17,A,2,0,4,6.0,2.0,1163
1000185,P450647,F,36-45,7,C,2,0,4,,,3746
1000200,P274811,M,46-50,20,A,3,0,14,,,17956
1000785,P175039,F,51-55,14,A,0,1,3,,,808
1000705,P563582,M,26-35,6,A,4+,1,19,6.0,,1419
1000908,P917469,F,55+,6,A,2,1,7,17.0,9.0,19636
1000918,P475041,F,46-50,7,C,3,0,10,12.0,,6101
1000502,P791819,M,26-35,12,A,0,0,13,,,18781
1000159,P369690,F,26-35,16,B,2,0,6,,,2155
1000964,P514109,F,18-25,1,C,3,0,7,,6.0,14752
1000648,P768459,F,46-50,19,A,3,1,4,2.0,,4436
1000191,P551040,F,51-55,12,A,2,0,12,,11.0,789
1000133,P132003,M,55+,1,C,2,1,4,,,16639
1000786,P526495,F,46-50,5,C,1,0,12,,12.0,8270
1000745,P412787,F,46-50,5,C,1,0,3,,3.0,17937
1000857,P998845,M,0-17,14,C,0,1,1,4.0,,19738
1000054,P851279,F,36-45,9,A,1,1,9,19.0,,9700
1000007,P870457,F,51-55,13,C,1,0,5,14.0,,8815
1000184,P972143,F,55+,8,C,2,1,11,,,8924
1000423,P524536,M,46-50,9,C,1,1,8,,,7089
1000459,P914940,M,36-45,12,C,2,0,17,,,10340
1000265,P695315,M,18-25,0,C,1,1,5,,,17898
1000136,P677686,M,18-25,13,C,3,1,8,,4.0,18469
1000781,P975624,F,51-55,8,B,2,1,5,,11.0,18301
1000890,P251694,M,46-50,0,B,4+,1,4,6.0,,1332
1000409,P290326,F,36-45,17,C,3,0,15,5.0,,13703
1000660,P474479,M,26-35,1,C,1,1,9,14.0,,6819
1000986,P417693,M,46-50,20,A,2,0,16,,,12908
1000688,P240773,M,55+,7,A,1,1,15,14.0,,2554
1000725,P657713,F,55+,16,C,1,1,11,,13.0,4164
1000881,P570720,M,26-35,11,B,1,0,18,,,8672
1000918,P871147,F,51-55,4,B,2,1,1,5.0,,16335
1000387,P704521,F,46-50,4,C,0,0,2,4.0,17.0,12737
1000702,P518020,F,36-45,12,B,4+,1,3,,6.0,11707
1000611,P868516,F,36-45,12,A,4+,0,16,,17.0,3105
1000681,P835562,F,18-25,4,C,4+,1,6,4.0,,17066
1000172,P700928,F,18-25,4,C,0,1,20,11.0,20.0,8721
1000025,P567162,M,0-17,0,A,1,0,12,19.0,,19983
1000233,P419962,M,26-35,7,C,3,0,15,,,11902
1000513,P836203,F,36-45,6,C,3,0,13,,,11939
1000845,P774196,M,26-35,14,B,2,1,12,12.0,19.0,5518
1000148,P802973,M,36-45,4,A,4+,0,16,,,4066
1000847,P765122,M,36-45,11,B,0,0,20,16.0,,14418
1000811,P601264,M,0-17,7,A,3,1,8,,7.0,12662
1000383,P864524,M,51-55,13,A,3,0,3,,,1666
1000682,P646430,M,0-17,1,C,2,1,9,,10.0,16995
1000916,P811339,M,26-35,10,A,3,1,17,3.0,20.0,13966
1000062,P488381,F,0-17,7,A,0,1,8,12.0,,10876
1000955,P105867,F,26-35,7,A,2,1,18,,,10443
1000793,P338474,F,36-45,14,A,3,1,9,,,14463
1000983,P547420,F,0-17,12,B,2,1,20,11.0,4.0,17545
1000846,P918673,F,55+,20,C,1,0,5,,7.0,13257
1000880,P925039,F,0-17,13,A,1,1,4,9.0,,6630
1000765,P774545,F,18-25,2,C,4+,1,13,,,16562
1000014,P736210,F,51-55,0,B,4+,0,2,,2.0,13560
1000663,P785033,F,18-25,3,B,0,0,4,19.0,17.0,3550
1000931,P743514,M,55+,11,A,0,1,12,11.0,4.0,668
1000191,P495875,F,55+,18,A,4+,0,13,14.0,,4759
1000679,P135469,F,36-45,2,B,0,0,15,,,16832
1000048,P454262,F,46-50,8,A,2,1,8,18.0,19.0,5452
1000572,P214281,M,36-45,20,C,4+,0,9,,,7056
1000451,P694064,F,36-45,8,C,2,0,18,,,18752
1000310,P291881,F,0-17,2,C,3,1,15,5.0,20.0,19557
1000458,P335233,F,26-35,10,B,2,0,13,,15.0,18878
1000639,P263650,M,0-17,18,C,2,0,9,,,8565
1000878,P778361,F,46-50,18,C,4+,0,19,,,18958
1000556,P413784,M,26-35,18,B,0,1,11,,3.0,15093
1000017,P778287,F,18-25,1,C,4+,1,18,5.0,2.0,5773
1000734,P334700,M,46-50,15,C,4+,1,4,,2.0,2514
1000720,P767944,M,18-25,11,B,2,1,11,12.0,7.0,11810
1000882,P498076,M,18-25,19,B,1,1,14,,,10804
1000928,P279906,F,46-50,0,C,3,1,9,16.0,18.0,18086
1000293,P441092,F,46-50,10,C,2,0,3,,19.0,1815
1000221,P470297,F,55+,11,C,1,0,12,,17.0,8263
1000229,P251928,F,18-25,14,B,0,0,8,,,2314
1000439,P172392,F,46-50,0,B,3,1,4,13.0,17.0,12119
1000991,P690348,M,46-50,16,A,1,0,5,,16.0,12318
1000684,P377680,F,55+,12,A,3,1,1,,15.0,18437
1000094,P833442,F,18-25,8,B,4+,0,3,15.0,,13782
1000508,P868892,M,36-45,18,C,1,0,1,,,9780
1000148,P579891,M,55+,12,B,2,0,18,,,19898
1000329,P977062,M,55+,0,B,0,1,17,,9.0,760
1000996,P320974,F,18-25,20,A,3,1,16,19.0,,10527
1000418,P486675,M,51-55,3,C,4+,1,2,4.0,1.0,16141
1000556,P929329,M,26-35,4,A,3,1,10,,5.0,17867
1000490,P638979,M,55+,7,B,2,1,19,9.0,,12092
1000634,P137701,M,0-17,1,C,4+,1,10,11.0,,1289
1000008,P106435,M,46-50,10,B,2,0,3,12.0,,5571
1000663,P736161,F,26-35,20,B,4+,0,7,18.0,,7244
1000926,P845876,M,36-45,17,C,2,0,19,10.0,5.0,4699
1000263,P359118,F,36-45,13,A,2,0,3,,7.0,3941
1000055,P544703,M,46-50,13,A,3,0,15,11.0,1.0,10005
1000759,P800314,F,55+,1,B,0,1,12,,13.0,637
1000861,P435910,F,55+,4,B,2,1,16,9.0,13.0,8793
1000528,P197881,F,0-17,11,A,1,0,14,17.0,,7810
